Latitude,Longitude,DateHrGmt,DateHrLwt,SurfaceTemperatureCelsius,SurfaceDewpointTemperatureCelsius,SurfaceWetBulbTemperatureCelsius,RelativeHumidity,SurfaceAirPressureKilopascals,CloudCoverage,WindChillTemperatureCelsius,ApparentTemperatureCelsius,WindSpeedKph,WindDirectionDegrees,PrecipitationPreviousHourCentimeters,DownwardSolarRadiation,DiffuseHorizontalRadiationWsqm,DirectNormalIrradiance,MslPressure,HeatIndexCelsius,SnowfallCentimeters,SurfaceWindGustsKph,ReferenceEvapotranspirationMillimetersPerHour
48.82233,9.41631,9/19/2016 13:00,9/19/2016 15:00,16.6,8.149999619,11.8,57,97.3,56,16.6,16.6,12.8,330,0,464,287,275,101.8,16.6,0,26.9,0.002
48.82233,9.41631,9/19/2016 14:00,9/19/2016 16:00,16.4,8.25,11.7,58,97.3,61,16.4,16.4,12.2,331,0,349,269,141,101.7,16.4,0,25.3,0.002
48.82233,9.41631,9/19/2016 15:00,9/19/2016 17:00,16,8.409999847,11.6,60,97.3,44,16,16,12.3,333,0,277,204,160,101.7,16,0,25.1,0.002
48.82233,9.41631,9/19/2016 16:00,9/19/2016 18:00,15,8.659999847,11.4,65,97.4,42,15,15,10.9,335,0,152,128,77,101.8,15,0,21.6,0.001
48.82233,9.41631,9/19/2016 17:00,9/19/2016 19:00,12.9,8.75,10.6,76,97.4,46,12.9,12.9,7.6,341,0,34,34,0,101.8,12.9,0,16.4,0.001
48.82233,9.41631,9/19/2016 18:00,9/19/2016 20:00,10.7,8.529999733,9.5,87,97.4,50,10.7,10.7,6,347,0,0,0,0,101.9,10.7,0,19.1,0
48.82233,9.41631,9/19/2016 19:00,9/19/2016 21:00,10.5,8.840000153,9.6,90,97.4,57,10.5,10.5,5.5,25,0,0,0,0,101.9,10.5,0,32.7,0
48.82233,9.41631,9/19/2016 20:00,9/19/2016 22:00,10.3,8.81000042,9.5,91,97.4,70,10.3,10.3,3.9,17,0,0,0,0,101.9,10.3,0,34.5,0
48.82233,9.41631,9/19/2016 21:00,9/19/2016 23:00,10.1,8.869999886,9.5,93,97.4,73,10.1,10.1,2.8,8,0,0,0,0,101.9,10.1,0,36.4,0
48.82233,9.41631,9/1/2016 22:00,9/2/2016 0:00,11.9,9.18999958,10.4,83,97.8,0,11.9,11.9,4,243,0,0,0,0,102.2,11.9,0,34.9,0
48.82233,9.41631,9/1/2016 23:00,9/2/2016 1:00,11.6,8.909999847,10.1,84,97.8,0,11.6,11.6,4.2,237,0,0,0,0,102.2,11.6,0,33.7,0
48.82233,9.41631,9/2/2016 0:00,9/2/2016 2:00,11.3,8.710000038,9.9,84,97.8,0,11.3,11.3,4.4,237,0,0,0,0,102.2,11.3,0,32.2,0
48.82233,9.41631,9/2/2016 1:00,9/2/2016 3:00,10.7,8.380000114,9.4,85,97.8,0,10.7,10.7,4.4,259,0,0,0,0,102.2,10.7,0,32.4,0
48.82233,9.41631,9/2/2016 2:00,9/2/2016 4:00,10.2,8.020000458,9.1,86,97.7,0,10.2,10.2,3.9,265,0,0,0,0,102.1,10.2,0,30.1,0
48.82233,9.41631,9/2/2016 3:00,9/2/2016 5:00,9.9,7.820000172,8.8,87,97.7,0,9.9,9.9,4,272,0,0,0,0,102.1,9.9,0,27.4,0
48.82233,9.41631,9/2/2016 4:00,9/2/2016 6:00,9.4,7.5,8.4,88,97.7,9,9.4,9.4,3.4,272,0,0,0,0,102.2,9.4,0,26,0
48.82233,9.41631,9/2/2016 5:00,9/2/2016 7:00,9.5,7.769999981,8.6,89,97.8,23,9.5,9.5,2.8,267,0,10,10,0,102.2,9.5,0,25.6,0
48.82233,9.41631,9/2/2016 6:00,9/2/2016 8:00,15.5,11.82999992,13.3,79,97.8,45,15.5,15.5,2.3,244,0,110,50,465,102.2,15.5,0,26,0
48.82233,9.41631,9/2/2016 7:00,9/2/2016 9:00,17.2,9.43999958,12.6,60,97.8,42,17.2,17.2,3.3,196,0,277,69,708,102.2,17.2,0,25.4,0.001
48.82233,9.41631,9/2/2016 8:00,9/2/2016 10:00,20.6,10.82999992,14.6,53,97.8,38,20.6,20.6,3,234,0,448,71,841,102.2,20.6,0,24,0.001
48.82233,9.41631,9/2/2016 9:00,9/2/2016 11:00,22.9,11.23999977,15.7,48,97.8,23,22.9,22.9,4.4,287,0,591,79,885,102.2,22.9,0,24.9,0.001
48.82233,9.41631,9/2/2016 10:00,9/2/2016 12:00,24.7,11.31999969,16.4,43,97.8,31,24.7,24.7,4.9,296,0,688,96,874,102.1,24.7,0,25.9,0.002
48.82233,9.41631,9/2/2016 11:00,9/2/2016 13:00,25.7,11.65999985,16.9,41,97.7,31,25.7,25.7,5.1,297,0,739,124,834,102.1,25.7,0,26.6,0.002
48.82233,9.41631,9/2/2016 12:00,9/2/2016 14:00,26.2,11.68999958,17.1,41,97.7,32,26.2,26.2,5.2,299,0,738,147,784,102.1,26.2,0,27.4,0.002
48.82233,9.41631,9/2/2016 13:00,9/2/2016 15:00,26.6,11.85000038,17.3,40,97.6,100,26.6,26.6,4.9,272,0,684,168,712,102,26.6,0,24.2,0.002
48.82233,9.41631,9/2/2016 14:00,9/2/2016 16:00,26.4,11.65999985,17.2,40,97.6,99,26.4,26.4,5.1,276,0,577,202,573,101.9,26.4,0,24.9,0.002
48.82233,9.41631,9/2/2016 15:00,9/2/2016 17:00,25.8,11.80000019,17,42,97.6,98,25.8,25.8,5,289,0,441,176,486,101.9,25.8,0,28.6,0.002
48.82233,9.41631,9/2/2016 16:00,9/2/2016 18:00,25,12.55000019,17.1,46,97.6,71,25,25,5.4,301,0,283,157,308,101.9,25,0,32.4,0.002
48.82233,9.41631,9/2/2016 17:00,9/2/2016 19:00,22.1,14.10000038,17,61,97.6,46,22.1,22.1,5.1,323,0,123,118,17,101.9,22.1,0,36.5,0.001
48.82233,9.41631,9/2/2016 18:00,9/2/2016 20:00,15.2,12.97999954,13.8,86,97.6,36,15.2,15.2,5.4,329,0,0,0,0,101.9,15.2,0,38.2,0
48.82233,9.41631,9/2/2016 19:00,9/2/2016 21:00,13,10.68000031,11.6,85,97.6,12,13,13,4.6,337,0,0,0,0,101.9,13,0,38.3,0
48.82233,9.41631,9/2/2016 20:00,9/2/2016 22:00,12.1,10,10.9,87,97.6,3,12.1,12.1,3.7,309,0,0,0,0,102,12.1,0,37.5,0
48.82233,9.41631,9/2/2016 21:00,9/2/2016 23:00,11.8,9.800000191,10.6,88,97.6,15,11.8,11.8,3.5,285,0,0,0,0,102,11.8,0,36.2,0
48.82233,9.41631,9/19/2016 22:00,9/20/2016 0:00,10.4,9.229999542,9.8,93,97.4,89,10.4,10.4,2,6,0.00254,0,0,0,101.9,10.4,0,34.9,0
48.82233,9.41631,9/19/2016 23:00,9/20/2016 1:00,10.2,9.270000458,9.7,94,97.4,86,10.2,10.2,1.6,13,0,0,0,0,101.9,10.2,0,34.8,0
48.82233,9.41631,9/20/2016 0:00,9/20/2016 2:00,10.2,9.350000381,9.8,95,97.4,96,10.2,10.2,1.9,35,0,0,0,0,101.9,10.2,0,36.8,0
48.82233,9.41631,9/20/2016 1:00,9/20/2016 3:00,10.2,9.720000267,9.9,97,97.4,94,10.2,10.2,3.1,30,0.00254,0,0,0,101.9,10.2,0,38.1,0
48.82233,9.41631,9/20/2016 2:00,9/20/2016 4:00,10.4,9.869999886,10.1,97,97.4,98,10.4,10.4,3.2,51,0.00254,0,0,0,101.8,10.4,0,39.8,0
48.82233,9.41631,9/20/2016 3:00,9/20/2016 5:00,10.1,9.609999657,9.9,97,97.3,94,10.1,10.1,2.2,73,0.00254,0,0,0,101.8,10.1,0,40.6,0
48.82233,9.41631,9/20/2016 4:00,9/20/2016 6:00,9.8,9.449999809,9.6,98,97.3,90,9.8,9.8,2,79,0,0,0,0,101.8,9.8,0,37.3,0
48.82233,9.41631,9/20/2016 5:00,9/20/2016 7:00,9.6,9.25,9.4,98,97.4,87,9.6,9.6,2.6,70,0,0,0,0,101.8,9.6,0,30.5,0
48.82233,9.41631,9/20/2016 6:00,9/20/2016 8:00,11,9.899999619,10.4,93,97.4,83,11,11,3.6,61,0,36,28,139,101.8,11,0,18.3,0
48.82233,9.41631,9/20/2016 7:00,9/20/2016 9:00,12.2,10.39000034,11.2,89,97.3,83,12.2,12.2,3.3,54,0,106,88,80,101.8,12.2,0,15.6,0
48.82233,9.41631,9/20/2016 8:00,9/20/2016 10:00,13.2,10.47999954,11.7,84,97.4,93,13.2,13.2,3.9,39,0,170,155,41,101.8,13.2,0,16.7,0
48.82233,9.41631,9/20/2016 9:00,9/20/2016 11:00,14.9,10.23999977,12.2,73,97.4,62,14.9,14.9,5.9,46,0,367,230,271,101.8,14.9,0,20.3,0.001
48.82233,9.41631,9/20/2016 10:00,9/20/2016 12:00,16.8,9.31000042,12.5,61,97.4,33,16.8,16.8,9.4,55,0,560,170,647,101.8,16.8,0,20.8,0.001
48.82233,9.41631,9/20/2016 11:00,9/20/2016 13:00,17.7,8.600000381,12.5,55,97.4,17,17.7,17.7,11.5,60,0,616,139,727,101.8,17.7,0,24.7,0.002
48.82233,9.41631,9/20/2016 12:00,9/20/2016 14:00,18.1,8.109999657,12.4,52,97.3,20,18.1,18.1,11.8,63,0,609,183,637,101.7,18.1,0,25.3,0.002
48.82233,9.41631,9/20/2016 13:00,9/20/2016 15:00,18,7.340000153,12.1,50,97.3,17,18,18,9,62,0,558,196,570,101.7,18,0,19.9,0.002
48.82233,9.41631,9/20/2016 14:00,9/20/2016 16:00,17.9,7.21999979,11.9,50,97.2,12,17.9,17.9,8.8,55,0,473,179,525,101.6,17.9,0,19.1,0.002
48.82233,9.41631,9/20/2016 15:00,9/20/2016 17:00,17.3,7.050000191,11.7,51,97.2,20,17.3,17.3,9.9,48,0,326,174,340,101.6,17.3,0,20.4,0.002
48.82233,9.41631,9/20/2016 16:00,9/20/2016 18:00,16.2,7.849999905,11.5,58,97.3,38,16.2,16.2,9.4,42,0,164,120,145,101.7,16.2,0,19.9,0.002
48.82233,9.41631,9/20/2016 17:00,9/20/2016 19:00,13.5,7.449999809,10.2,67,97.3,35,13.5,13.5,9.4,42,0,35,35,0,101.7,13.5,0,22.6,0.001
48.82233,9.41631,9/20/2016 18:00,9/20/2016 20:00,11.1,6.699999809,8.8,74,97.4,9,11.1,11.1,9.5,51,0,0,0,0,101.8,11.1,0,24.2,0.001
48.82233,9.41631,9/20/2016 19:00,9/20/2016 21:00,7.9,6.28000021,7.1,89,97.4,13,7.9,7.9,4.4,49,0,0,0,0,101.8,7.9,0,18.4,0
48.82233,9.41631,9/20/2016 20:00,9/20/2016 22:00,8,6.079999924,7,87,97.4,36,8,8,3.6,73,0,0,0,0,101.8,8,0,21.6,0
48.82233,9.41631,9/20/2016 21:00,9/20/2016 23:00,8.6,5.860000134,7.2,83,97.4,47,8.6,8.6,4.4,85,0,0,0,0,101.8,8.6,0,19.4,0
48.82233,9.41631,9/20/2016 22:00,9/21/2016 0:00,10.4,6.28000021,8.3,76,97.4,88,10.4,10.4,3.9,87,0,0,0,0,101.8,10.4,0,24.3,0
48.82233,9.41631,9/20/2016 23:00,9/21/2016 1:00,10.1,6.230000019,8.1,77,97.4,82,10.1,10.1,3.7,88,0,0,0,0,101.9,10.1,0,25.7,0
48.82233,9.41631,9/21/2016 0:00,9/21/2016 2:00,8.5,5.619999886,7.1,83,97.4,47,8.5,8.5,4,89,0,0,0,0,101.9,8.5,0,24.7,0
48.82233,9.41631,9/21/2016 1:00,9/21/2016 3:00,6.7,5.53000021,6.1,92,97.4,31,6.7,6.7,3.7,94,0,0,0,0,101.9,6.7,0,36.1,0
48.82233,9.41631,9/21/2016 2:00,9/21/2016 4:00,5,4.079999924,4.6,94,97.4,11,5,5,3.4,104,0,0,0,0,101.9,5,0,35.3,0
48.82233,9.41631,9/21/2016 3:00,9/21/2016 5:00,4.3,3.420000076,3.9,94,97.3,0,4.3,4.3,3.8,114,0,0,0,0,101.8,4.3,0,35,0
48.82233,9.41631,9/21/2016 4:00,9/21/2016 6:00,4.4,3.440000057,3.9,94,97.4,2,4.4,4.4,4.4,111,0,0,0,0,101.8,4.4,0,34.6,-0.001
48.82233,9.41631,9/21/2016 5:00,9/21/2016 7:00,4.4,3.539999962,4,94,97.4,4,3.5,3.5,4.8,108,0,0,0,0,101.9,4.4,0,34.2,0
48.82233,9.41631,9/21/2016 6:00,9/21/2016 8:00,7.3,5.730000019,6.6,90,97.4,14,6.6,6.6,5.2,103,0,61,44,293,101.9,7.3,0,33.1,0
48.82233,9.41631,9/21/2016 7:00,9/21/2016 9:00,10.4,6.150000095,8.2,75,97.4,16,10.4,10.4,2.9,111,0,212,77,617,101.9,10.4,0,33.1,0
48.82233,9.41631,9/21/2016 8:00,9/21/2016 10:00,12.9,6.619999886,9.5,66,97.4,21,12.9,12.9,4.6,97,0,355,68,769,101.9,12.9,0,34,0.001
48.82233,9.41631,9/21/2016 9:00,9/21/2016 11:00,15,5.860000134,10.1,54,97.5,9,15,15,6.9,87,0,509,74,867,101.9,15,0,32.6,0.001
48.82233,9.41631,9/21/2016 10:00,9/21/2016 12:00,16.1,5.710000038,10.5,50,97.5,5,16.1,16.1,7.5,78,0,607,87,871,101.9,16.1,0,31.1,0.002
48.82233,9.41631,9/21/2016 11:00,9/21/2016 13:00,16.8,5.78000021,10.9,48,97.5,4,16.8,16.8,7.7,74,0,651,107,835,101.9,16.8,0,29.5,0.002
48.82233,9.41631,9/21/2016 12:00,9/21/2016 14:00,17.3,5.880000114,11.1,47,97.4,3,17.3,17.3,7.7,72,0,642,135,763,101.9,17.3,0,28.7,0.002
48.82233,9.41631,9/21/2016 13:00,9/21/2016 15:00,17.8,6.099999905,11.5,46,97.4,0,17.8,17.8,6.1,73,0,589,143,708,101.8,17.8,0,31.4,0.002
48.82233,9.41631,9/21/2016 14:00,9/21/2016 16:00,17.7,6.369999886,11.5,47,97.4,0,17.7,17.7,6,68,0,483,159,584,101.8,17.7,0,32,0.002
48.82233,9.41631,9/21/2016 15:00,9/21/2016 17:00,17.1,6.380000114,11.2,49,97.4,0,17.1,17.1,6.1,62,0,342,151,432,101.8,17.1,0,33,0.001
48.82233,9.41631,9/21/2016 16:00,9/21/2016 18:00,16,7.929999828,11.5,59,97.4,0,16,16,5.9,58,0,182,125,191,101.8,16,0,33.8,0.001
48.82233,9.41631,9/21/2016 17:00,9/21/2016 19:00,11.5,6.71999979,9,73,97.4,0,11.5,11.5,6.6,63,0,35,34,0,101.8,11.5,0,40.2,0.001
48.82233,9.41631,9/21/2016 18:00,9/21/2016 20:00,8.8,6.78000021,7.7,87,97.4,0,7.9,7.9,6.6,79,0,0,0,0,101.9,8.8,0,46.1,0
48.82233,9.41631,9/21/2016 19:00,9/21/2016 21:00,7.9,6.239999771,7.1,89,97.5,0,7,7,6.1,106,0,0,0,0,101.9,7.9,0,40.5,0
48.82233,9.41631,9/21/2016 20:00,9/21/2016 22:00,7.7,6.110000134,6.9,90,97.6,0,6.6,6.6,6.6,124,0,0,0,0,102,7.7,0,41.3,0
48.82233,9.41631,9/21/2016 21:00,9/21/2016 23:00,7.4,6.039999962,6.7,91,97.6,0,6.3,6.3,6.9,138,0,0,0,0,102.1,7.4,0,40.9,0
48.82233,9.41631,9/21/2016 22:00,9/22/2016 0:00,6.9,5.480000019,6.2,91,97.6,0,5.8,5.8,6.4,141,0,0,0,0,102.1,6.9,0,40.6,0
48.82233,9.41631,9/21/2016 23:00,9/22/2016 1:00,6.3,5.039999962,5.7,92,97.6,0,5.3,5.3,6,144,0,0,0,0,102.1,6.3,0,40.3,0
48.82233,9.41631,9/22/2016 0:00,9/22/2016 2:00,5.9,4.670000076,5.3,92,97.6,0,4.9,4.9,5.7,143,0,0,0,0,102.1,5.9,0,40.5,0
48.82233,9.41631,9/22/2016 1:00,9/22/2016 3:00,4.1,3.140000105,3.6,94,97.7,0,4.1,4.1,4,148,0,0,0,0,102.2,4.1,0,41.8,0
48.82233,9.41631,9/22/2016 2:00,9/22/2016 4:00,3.4,2.640000105,3,94,97.7,0,3.4,3.4,3.6,139,0,0,0,0,102.1,3.4,0,41.7,0
48.82233,9.41631,9/22/2016 3:00,9/22/2016 5:00,3.6,2.74000001,3.2,94,97.7,20,3.6,3.6,4.3,113,0,0,0,0,102.1,3.6,0,41.7,0
48.82233,9.41631,9/22/2016 4:00,9/22/2016 6:00,4.5,3.529999971,4,94,97.7,24,3.3,3.3,5.6,113,0,0,0,0,102.2,4.5,0,40.9,0
48.82233,9.41631,9/22/2016 5:00,9/22/2016 7:00,5.5,4.420000076,5,93,97.7,30,4.1,4.1,6.7,118,0,0,0,0,102.2,5.5,0,40.1,0
48.82233,9.41631,9/22/2016 6:00,9/22/2016 8:00,7.7,5.800000191,6.8,88,97.7,22,6.5,6.5,7.4,126,0,58,43,291,102.2,7.7,0,39.5,0
48.82233,9.41631,9/22/2016 7:00,9/22/2016 9:00,9.7,5.610000134,7.6,76,97.7,27,9.4,9.4,5.1,118,0,211,79,612,102.2,9.7,0,40.3,0
48.82233,9.41631,9/22/2016 8:00,9/22/2016 10:00,12.7,6.760000229,9.6,67,97.8,20,12.7,12.7,4.2,119,0,376,85,788,102.2,12.7,0,39.1,0.001
48.82233,9.41631,9/22/2016 9:00,9/22/2016 11:00,15.6,7.639999866,11.2,59,97.8,21,15.6,15.6,4.2,113,0,513,79,874,102.2,15.6,0,37.1,0.001
48.82233,9.41631,9/22/2016 10:00,9/22/2016 12:00,17.4,7.21999979,11.8,52,97.8,17,17.4,17.4,5.6,110,0,610,80,895,102.2,17.4,0,34.3,0.001
48.82233,9.41631,9/22/2016 11:00,9/22/2016 13:00,18.3,7.159999847,12.1,48,97.8,13,18.3,18.3,6,104,0,655,94,866,102.2,18.3,0,31.4,0.002
48.82233,9.41631,9/22/2016 12:00,9/22/2016 14:00,18.8,7.119999886,12.3,47,97.8,11,18.8,18.8,6.8,97,0,648,114,811,102.2,18.8,0,28.3,0.002
48.82233,9.41631,9/22/2016 13:00,9/22/2016 15:00,19.3,7.440000057,12.6,46,97.7,12,19.3,19.3,6.7,88,0,586,134,723,102.1,19.3,0,25.6,0.002
48.82233,9.41631,9/22/2016 14:00,9/22/2016 16:00,19.2,7.639999866,12.7,47,97.7,15,19.2,19.2,7.7,98,0,480,157,590,102.1,19.2,0,24.2,0.002
48.82233,9.41631,9/22/2016 15:00,9/22/2016 17:00,18.9,8.010000229,12.7,49,97.7,27,18.9,18.9,6.5,101,0,337,155,420,102.1,18.9,0,24,0.002
48.82233,9.41631,9/22/2016 16:00,9/22/2016 18:00,17.4,10.63000011,13.4,64,97.7,36,17.4,17.4,4.2,80,0,176,110,223,102.1,17.4,0,26.2,0
48.82233,9.41631,9/22/2016 17:00,9/22/2016 19:00,11.1,9.100000381,10,87,97.7,42,11.1,11.1,4.5,75,0,29,29,0,102.1,11.1,0,28,0
48.82233,9.41631,9/22/2016 18:00,9/22/2016 20:00,8.6,6.710000038,7.7,88,97.7,57,8.6,8.6,4.6,90,0,0,0,0,102.1,8.6,0,28.4,0
48.82233,9.41631,9/22/2016 19:00,9/22/2016 21:00,8.1,6.409999847,7.3,89,97.7,59,8.1,8.1,4.6,86,0,0,0,0,102.1,8.1,0,30.1,0
48.82233,9.41631,9/22/2016 20:00,9/22/2016 22:00,8.4,6.610000134,7.5,89,97.7,56,7.8,7.8,5.3,115,0,0,0,0,102.1,8.4,0,28.2,0
48.82233,9.41631,9/22/2016 21:00,9/22/2016 23:00,8.6,7,7.8,89,97.7,59,7.9,7.9,6,143,0,0,0,0,102.1,8.6,0,26.2,0
48.82233,9.41631,9/22/2016 22:00,9/23/2016 0:00,8.4,6.760000229,7.6,90,97.7,51,7.7,7.7,5.8,160,0,0,0,0,102.2,8.4,0,27,0
48.82233,9.41631,9/22/2016 23:00,9/23/2016 1:00,8.2,6.699999809,7.4,90,97.8,74,7.5,7.5,5.6,174,0,0,0,0,102.2,8.2,0,28.7,0
48.82233,9.41631,9/23/2016 0:00,9/23/2016 2:00,7.9,6.440000057,7.2,91,97.8,83,7.3,7.3,5.2,184,0,0,0,0,102.3,7.9,0,31.1,0
48.82233,9.41631,9/23/2016 1:00,9/23/2016 3:00,7.8,6.53000021,7.2,92,97.8,91,7.1,7.1,5.5,202,0,0,0,0,102.3,7.8,0,29.4,0
48.82233,9.41631,9/23/2016 2:00,9/23/2016 4:00,7,5.650000095,6.4,91,97.8,93,6.5,6.5,4.9,214,0,0,0,0,102.3,7,0,32.6,0
48.82233,9.41631,9/23/2016 3:00,9/23/2016 5:00,6.8,5.449999809,6.2,91,97.8,59,6.2,6.2,5,217,0,0,0,0,102.2,6.8,0,33.6,0
48.82233,9.41631,9/23/2016 4:00,9/23/2016 6:00,6.3,5.039999962,5.7,92,97.8,50,6.3,6.3,4.8,225,0,0,0,0,102.3,6.3,0,36.3,0
48.82233,9.41631,9/23/2016 5:00,9/23/2016 7:00,6,4.710000038,5.4,92,97.9,31,6,6,4.7,234,0,0,0,0,102.3,6,0,38.8,-0.001
48.82233,9.41631,9/23/2016 6:00,9/23/2016 8:00,8.3,6.650000095,7.5,90,97.9,10,8.3,8.3,4.6,240,0,54,40,286,102.4,8.3,0,41,0
48.82233,9.41631,9/23/2016 7:00,9/23/2016 9:00,12.1,7.170000076,9.5,72,98,22,12.1,12.1,4.2,239,0,199,72,603,102.5,12.1,0,41.9,0
48.82233,9.41631,9/23/2016 8:00,9/23/2016 10:00,14.4,7.980000019,10.9,66,98,68,14.4,14.4,4.8,256,0,338,98,660,102.5,14.4,0,42.8,0.001
48.82233,9.41631,9/23/2016 9:00,9/23/2016 11:00,16.3,7.980000019,11.6,58,98.1,88,16.3,16.3,6.2,277,0,402,174,461,102.5,16.3,0,43.4,0.001
48.82233,9.41631,9/23/2016 10:00,9/23/2016 12:00,18.1,7.630000114,12.1,50,98.1,79,18.1,18.1,7.4,297,0,525,168,608,102.5,18.1,0,43.6,0.002
48.82233,9.41631,9/23/2016 11:00,9/23/2016 13:00,19.2,7.28000021,12.4,45,98.1,83,19.2,19.2,8.3,304,0,613,132,748,102.6,19.2,0,43.3,0.002
48.82233,9.41631,9/23/2016 12:00,9/23/2016 14:00,19.7,7.070000172,12.5,43,98.1,81,19.7,19.7,8.5,306,0,631,114,792,102.6,19.7,0,42.7,0.002
48.82233,9.41631,9/23/2016 13:00,9/23/2016 15:00,20.2,7.559999943,13,44,98.1,91,20.2,20.2,6.5,298,0,574,141,698,102.5,20.2,0,40.3,0.002
48.82233,9.41631,9/23/2016 14:00,9/23/2016 16:00,19.9,7.53000021,12.8,45,98.1,63,19.9,19.9,7.4,301,0,466,162,560,102.5,19.9,0,40.6,0.002
48.82233,9.41631,9/23/2016 15:00,9/23/2016 17:00,19.3,7.519999981,12.6,46,98.1,59,19.3,19.3,8,315,0,320,161,370,102.5,19.3,0,41.9,0.001
48.82233,9.41631,9/23/2016 16:00,9/23/2016 18:00,17.6,9.850000381,13.1,60,98.1,29,17.6,17.6,5.1,325,0,171,108,218,102.5,17.6,0,40.9,0.001
48.82233,9.41631,9/23/2016 17:00,9/23/2016 19:00,11.2,9,10,87,98.1,9,11.2,11.2,4.5,334,0,26,26,0,102.6,11.2,0,38.3,0
48.82233,9.41631,9/23/2016 18:00,9/23/2016 20:00,8.2,6.079999924,7.1,87,98.2,0,8.2,8.2,2.6,336,0,0,0,0,102.6,8.2,0,32.5,0
48.82233,9.41631,9/23/2016 19:00,9/23/2016 21:00,7.1,4.900000095,6,86,98.2,0,7.1,7.1,1.5,180,0,0,0,0,102.6,7.1,0,28,0
48.82233,9.41631,9/23/2016 20:00,9/23/2016 22:00,7.4,5.110000134,6.3,85,98.2,0,7.4,7.4,3.8,174,0,0,0,0,102.6,7.4,0,27.5,0
48.82233,9.41631,9/23/2016 21:00,9/23/2016 23:00,6.8,4.570000172,5.7,86,98.2,0,6.8,6.8,3.3,185,0,0,0,0,102.6,6.8,0,26.2,0
48.82233,9.41631,2/17/2016 23:00,2/18/2016 0:00,-2,-2.940000057,-2.3,94,97.1,62,-2,-2,4,200,0,0,0,0,101.7,-2,0,59.5,0
48.82233,9.41631,2/18/2016 0:00,2/18/2016 1:00,-2,-3.019999981,-2.4,94,97.1,47,-3.9,-3.9,5.1,180,0,0,0,0,101.7,-2,0,59.6,0
48.82233,9.41631,2/18/2016 1:00,2/18/2016 2:00,-1,-1.940000057,-1.4,93,97.1,24,-4.3,-4.3,9.1,177,0,0,0,0,101.8,-1,0,66.3,0
48.82233,9.41631,2/18/2016 2:00,2/18/2016 3:00,-0.9,-2.150000095,-1.4,92,97.1,33,-4.4,-4.4,10.1,173,0,0,0,0,101.7,-0.9,0,67.6,0
48.82233,9.41631,2/18/2016 3:00,2/18/2016 4:00,-0.9,-2.220000029,-1.4,90,97,2,-4.4,-4.4,10.2,168,0,0,0,0,101.7,-0.9,0,66.5,0
48.82233,9.41631,2/18/2016 4:00,2/18/2016 5:00,-0.8,-2.190000057,-1.3,90,97,3,-4.2,-4.2,9.9,169,0,0,0,0,101.7,-0.8,0,61.4,0
48.82233,9.41631,2/18/2016 5:00,2/18/2016 6:00,-0.7,-2.170000076,-1.3,90,97.1,1,-4.1,-4.1,9.8,170,0,0,0,0,101.7,-0.7,0,49.4,0
48.82233,9.41631,2/18/2016 6:00,2/18/2016 7:00,-0.7,-2.109999895,-1.2,90,97.1,2,-4,-4,9.8,173,0,0,0,0,101.7,-0.7,0,27.1,0
48.82233,9.41631,2/18/2016 7:00,2/18/2016 8:00,0.2,-1.279999971,-0.4,90,97.1,2,-3.2,-3.2,10.4,170,0,29,28,176,101.7,0.2,0,16.2,0
48.82233,9.41631,2/18/2016 8:00,2/18/2016 9:00,2,-0.720000029,0.8,82,97.1,3,-0.9,-0.9,10.2,178,0,149,54,609,101.7,2,0,17.3,0
48.82233,9.41631,2/18/2016 9:00,2/18/2016 10:00,3.8,-0.150000006,2.1,76,97.1,3,1.5,1.5,8.8,197,0,291,58,803,101.7,3.8,0,16.3,0
48.82233,9.41631,2/18/2016 10:00,2/18/2016 11:00,5.3,-0.850000024,2.7,65,97.1,7,3.9,3.9,6.7,234,0,407,55,889,101.7,5.3,0,13.4,0.001
48.82233,9.41631,2/18/2016 11:00,2/18/2016 12:00,6.1,-1.149999976,3,60,97.1,23,5.3,5.3,5,272,0,473,70,866,101.7,6.1,0,10.5,0.001
48.82233,9.41631,2/18/2016 12:00,2/18/2016 13:00,6.4,-1.169999957,3.2,58,97.1,42,6.4,6.4,4.2,308,0,481,98,779,101.7,6.4,0,28.1,0.001
48.82233,9.41631,2/18/2016 13:00,2/18/2016 14:00,7.2,-0.25999999,3.9,59,97,54,6.3,6.3,6,222,0,437,111,686,101.6,7.2,0,11.9,0.001
48.82233,9.41631,2/18/2016 14:00,2/18/2016 15:00,7.2,0.090000004,4,61,97,50,6.4,6.4,5.3,201,0,346,163,441,101.5,7.2,0,10.4,0.001
48.82233,9.41631,2/18/2016 15:00,2/18/2016 16:00,6.6,1.950000048,4.5,72,97,69,6.6,6.6,2.4,200,0,208,122,271,101.6,6.6,0,26.1,0
48.82233,9.41631,2/18/2016 16:00,2/18/2016 17:00,2.8,-0.469999999,1.4,79,97,75,2.8,2.8,1,293,0,75,72,14,101.6,2.8,0,47.5,0
48.82233,9.41631,2/18/2016 17:00,2/18/2016 18:00,0.2,-1.600000024,-0.5,88,97,75,0.2,0.2,2.3,332,0,0,0,0,101.6,0.2,0,47,-0.001
48.82233,9.41631,2/18/2016 18:00,2/18/2016 19:00,0,-1.799999952,-0.7,88,97.1,72,0,0,3.1,343,0,0,0,0,101.6,0,0,49.5,0
